,job_titles,companies,company_ratings,locations,post_dates,Salary,Excel,Python,R,Java,Scala,C/C++,MATLAB,SAS,SQL/databases,Oracle,SPSS,Machine Learning,Data Mining/Analytics,Visualisation,Big Data,AWS Cloud,Jason,xml,Azure,Google Cloud,IBM,Operations research,DevOps,Git,presentation,management,agile,SDLC,decision making,problem solving,project_management,leadership,consulting
618,Senior Technical Product Manager (Machine Learning),Brainmaven Corp,,"Toronto, ON",10 days ago,"$140,000 a year",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
619,Data Strategy - Operations Analyst (6 month contract),Service Experts,2.8,"Toronto, ON",21 days ago,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0
620,Senior QA Engineer - Machine Learning Team,Stem Inc,,"Toronto, ON",30+ days ago,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
621,MLOps / ML Engineer,Acerta Analytics Solutions Inc,,"Kitchener, ON",22 days ago,"$90,000 a year",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
622,Senior Data Analyst - Risk,Circle,3.7,Ontario,30+ days ago,,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
623,Data Scientist II,Flipp,4.2,"Toronto, ON",30+ days ago,,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
624,Machine Learning Engineer,Unbounce,,"Vancouver, BC",30+ days ago,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
625,Technical Manager for Machine Learning - 82584,"Advanced Micro Devices, Inc.",3.8,"Markham, ON",30+ days ago,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
626,"Data Analyst, Merchandise Planning",SSENSE,3.1,"Montréal, QC",29 days ago,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
627,Machine Learning Engineer - Shopping Content Mining,Hired Recruiters,,"Toronto, ON",30+ days ago,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Deep Learning Inference and Compiler Engineer,Deeplite Inc,,"Montréal, QC",30+ days ago,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Machine Learning Engineer,Granify,,"Edmonton, AB",15 days ago,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
630,ML / AI Customer Engineer (Ottawa),h2o.ai,,"Ottawa, ON",30+ days ago,,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
631,Machine Learning & Signal Processing Specialist,TandemLaunch,3.5,"Montréal, QC",30+ days ago,,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
632,Machine Learning for Scene Understanding – Intern,Bosch Group,4.1,"Waterloo, ON",21 days ago,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
633,Data Scientist II,Flipp,4.2,"Toronto, ON",30+ days ago,,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
634,Project Manager - Business Intelligence,MSi Corp (Bell Canada),3.6,"Ottawa, ON",4 days ago,$55 an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
635,Big Data and AI Analyst,Myant,4.6,"Toronto, ON",30+ days ago,,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Data & Business Intelligence Architect,Unisync Group Ltd.,3.1,"Mississauga, ON",16 days ago,,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
637,Data Analyst,Sryas Inc.,,"Toronto, ON",24 days ago,"$85,000 a year",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Data Analyst,Citylitics,,"Toronto, ON",3 days ago,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
639,Machine Learning Engineer,nugget.ai,,"Toronto, ON",30+ days ago,,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
640,Senior QA Engineer - Machine Learning Team,Stem Inc,,"Toronto, ON",30+ days ago,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
641,DevOps & Machine Learning Integration Specialist,Canadian National Railway,3.2,"Edmonton, AB",30+ days ago,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
642,"Data Engineer, Financial, Marketing & Sales",Prodigy Game,4.6,"Oakville, ON",30+ days ago,,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
643,Senior Enterprise Analytics Solutions Analyst,Coast Capital Savings Federal Credit Union,3.8,"Surrey, BC",30+ days ago,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
644,"Director of Product Management, Artificial Intelligence",Oracle,3.8,Canada,30+ days ago,,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
645,"Senior Product Manager, Learner Experience",Coursera,4.3,"Toronto, ON",30+ days ago,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
646,Senior Statistical Programmer,IQVIA,3.8,"Kirkland, QC",30+ days ago,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
647,Ingénieur.e en apprentissage machine / Machine Learning Engineer,CAE Inc.,3.7,"Saint-Laurent, QC",30+ days ago,,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
648,"Senior Manager, Product Analytics - Canada",Flight Centre Travel Group,3.4,Ontario,8 days ago,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
649,"Senior Consultant, AI Strategy - Supply Chain & AI, Omnia AI",Deloitte,4.0,"Toronto, ON",30+ days ago,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
650,"Manager, Cyber Security, Omnia AI",Deloitte,4.0,"Toronto, ON",15 days ago,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
651,Business Analytics Lead,UserTesting,4.0,"Vancouver, BC",9 days ago,,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
652,"VP, Analytics & Engineering",Cymax Stores,2.9,"Vancouver, BC",25 days ago,,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0
653,Messaging Specialist,Compugen Inc,3.1,"Richmond Hill, ON",30+ days ago,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0
654,Lead Machine Learning Developer - (ehsAI),Intelex Technologies,3.6,British Columbia,11 days ago,,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
655,Machine Learning Team Lead,AltaML Inc./Janalta Interactive Inc.,,"Calgary, AB",30+ days ago,,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
656,"BI Delivery Manager / Gestionnaire de livraison, Intelligence d'Affaires",Tecsys,3.7,"Westmount, QC",18 days ago,,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
657,"Sr. BI Developer | Développeuse, Développeur en Intelligence d'Affaires Senior",Sonder,3.4,"Montréal, QC",30+ days ago,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
658,"Senior Machine Learning Engineer, Recommendations & Ranking Algorithms",Course Hero,3.8,"Vancouver, BC",10 days ago,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Business Intelligence and Reporting Manager,Spark Power Corp,,"Oakville, ON",28 days ago,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
660,Senior Machine Learning Engineer,AdGear,,"Montréal, QC",30+ days ago,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
661,VP of Data and Analytics,Jerry,,"Toronto, ON",30+ days ago,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
662,"Embedded Software Designer – Machine Learning, Computer Vision, ADAS",BTA Design Services,,"Ottawa, ON",30+ days ago,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Senior Business Intelligence Analyst,Cymax Stores,2.9,"Vancouver, BC",30+ days ago,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Data Scientist,Etraveli Group,,"Toronto, ON",30+ days ago,,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
665,Machine Learning Architect,Conexiom,2.0,"Vancouver, BC",30+ days ago,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
666,Junior Data Scientist with Python experience,Samiti Technology,,"Toronto, ON",Today,$250 - $350 a day,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,"System Architect, Privacy Analytics",IQVIA,3.8,Ontario,30+ days ago,,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
668,"Sénior en développement de logiciels, du Machine Learning et Visual Analytics",Canadian National Railway,3.2,"Edmonton, AB",30+ days ago,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
669,Big Data Solution Architect,EPAM Systems,3.9,"Toronto, ON",30+ days ago,,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
670,"Senior Machine Learning Engineer, Speech Recognition",SoundHound Inc.,,"Toronto, ON",30+ days ago,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,"Data Scientist, Marketing & Web Analytics",Prodigy Game,4.6,"Oakville, ON",30+ days ago,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,"Senior Software Engineer- Full Stack , Cyber Risk Analytics","Guidewire Software, Inc.",3.7,"Toronto, ON",28 days ago,,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
673,"Senior Data Analyst, Educators",Prodigy Game,4.6,"Oakville, ON",30+ days ago,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Postdoctoral Position in Solid-State Chemistry and Machine Learning for Materials Science,University of Alberta,4.3,"Edmonton, AB",30+ days ago,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
675,DevOps & Machine Learning Integration Analyst,Canadian National Railway,3.2,"Edmonton, AB",30+ days ago,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
676,"Senior Product Manager, Experimentation & Analytics Enablement",realtor.com,3.3,"Vancouver, BC",23 days ago,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
677,Business Intelligence and Reporting Manager,Spark Power Corp,,"Oakville, ON",28 days ago,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
678,"Leader, Data Science & Analytics (1507)",ATB Financial,3.9,"Calgary, AB",7 days ago,,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
679,Senior Software Developer - Machine Learning,Sama,,"Montréal, QC",22 days ago,,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
680,"Embedded Software Designer – Machine Learning, Computer Vision, ADAS",BTA Design Services,,"Ottawa, ON",30+ days ago,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Senior Machine Learning Engineer,24-7 Intouch,3.2,"Winnipeg, MB",30+ days ago,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
682,Senior Product Manager - Data & Analytics,Judi.ai,,"Toronto, ON",16 days ago,"$100,000 a year",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
683,Business Intelligence Analyst / Analyste en intelligence d'affaires,Unity Technologies,,"Montréal, QC",28 days ago,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
684,Senior Software Developer (Deep Learning),PDFTron Systems Inc.,,"Vancouver, BC",30+ days ago,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
685,EMM Specialist,Compugen Inc,3.1,"Richmond Hill, ON",30+ days ago,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0
686,"Senior Business Analyst, Pricing Analytics",Nomis,,"Toronto, ON",29 days ago,,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
687,Senior Machine Learning Developer,Sama,,"Montréal, QC",30+ days ago,,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
688,"Senior Business Analyst, Pricing Analytics",Nomis Solutions,2.9,"Toronto, ON",29 days ago,,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
689,Senior Software Engineer - Machine Learning,realtor.com,3.3,"Vancouver, BC",30+ days ago,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
690,"Analyste, Ressources Humaines / Data Analyst, Human Resources",Goodfood Market Corp.,3.3,"Montréal, QC",16 days ago,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
691,Big Data Cloud Architect,AstraNorth,,"Toronto, ON",24 days ago,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
692,Machine Learning Engineer,24-7 Intouch,3.2,"Winnipeg, MB",30+ days ago,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
693,3D Computer Vision and Deep Learning – Intern,Bosch Group,4.1,"Waterloo, ON",21 days ago,,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
694,Product Manager - Analytics,CMiC,3.3,"Toronto, ON",15 days ago,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
695,"Senior Product Manager, Experimentation & Analytics Enablement",realtor.com,3.3,"Vancouver, BC",23 days ago,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
696,"Leader, Data Science & Analytics (1507)",ATB Financial,3.9,"Calgary, AB",7 days ago,,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
697,Business Intelligence Analyst / Analyste en intelligence d'affaires,Unity Technologies,,"Montréal, QC",28 days ago,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
698,Senior Machine Learning Engineer,24-7 Intouch,3.2,"Winnipeg, MB",30+ days ago,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
699,Senior Software Developer (Deep Learning),PDFTron Systems Inc.,,"Vancouver, BC",30+ days ago,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
700,EMM Specialist,Compugen Inc,3.1,"Richmond Hill, ON",30+ days ago,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0
701,Senior Machine Learning Developer,Sama,,"Montréal, QC",30+ days ago,,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
702,"Senior Business Analyst, Pricing Analytics",Nomis,,"Toronto, ON",29 days ago,,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
